databaseId	name	imageUrl	cardBack	type	packName	deckbuilderQuantity	setUuid	numberInPack	encounterSet	unique	sphere	traits	keywords	cost	engagementCost	threat	willpower	attack	defense	hitPoints	questPoints	victoryPoints	cornerText	text	shadow	side
cfed9c26-5a1d-4490-abaf-6749c625c50f	The Siege of Erebor Rules	cfed9c26-5a1d-4490-abaf-6749c625c50f.jpg	multi_sided	Rules	ALeP - The Siege of Erebor	1	210ae7aa-138e-4c65-a4d2-b3e1206f31d5	0.2	The Siege of Erebor														Page 1/6	Welcome to The Siege of Erebor, an unofficial fan Scenario, developed by A Long-extended Party (ALeP). This quest is an adaptation of a key battle in the northern theatre of the War of the Ring, as described in the appendices of The Lord of the Rings. Component Overview The Siege of Erebor Scenario includes 70 cards, consisting of:  • 3 Rules Cards • 59 Encounter Cards  • 5 Quest Cards • 3 Promo Hero Cards Web Resources You can check for any updates from A Long-extended Party at www.alongextendedparty.com. You can build decks and track your plays of these scenarios and others online through RingsDB at www.ringsdb.com. For general rules and definitions of common game terms, visit the Quest Companion at bit.ly/2MKkak9.		
cfed9c26-5a1d-4490-abaf-6749c625c50f	The Siege of Erebor Rules	cfed9c26-5a1d-4490-abaf-6749c625c50f.B.jpg	multi_sided	Rules	ALeP - The Siege of Erebor	1	210ae7aa-138e-4c65-a4d2-b3e1206f31d5	0.2	The Siege of Erebor																	
5523a913-4c4b-42e9-b6b4-88bea3d019c4	The Siege of Erebor 1	5523a913-4c4b-42e9-b6b4-88bea3d019c4.jpg	multi_sided	Rules	ALeP - The Siege of Erebor	1	210ae7aa-138e-4c65-a4d2-b3e1206f31d5	0.3	The Siege of Erebor														Page 2/6	Expansion Symbol The cards in The Siege of Erebor Scenario can be identified by this symbol before each card’s collector number. Multiple Stages and Main Quests In The Siege of Erebor, multiple stages are in play at the same time, with a main quest and staging area assigned to each. Each stage can also have a corresponding active location. At the beginning of the round, each player, starting with the first, chooses a stage. This will be their stage until the beginning of the next round. Different players may choose the same stage. Enemies engaged with a player remain engaged with that player even when their stage changes. When you play a card or apply the effects of a player card ability, only consider the players and cards at your stage as part of the game. This means that you cannot lower a player’s threat, play an attachment on a character, use the ranged keyword to declare or participate in an attack, etc., unless the cards or players involved share a stage with you.		
5523a913-4c4b-42e9-b6b4-88bea3d019c4	The Siege of Erebor 1	5523a913-4c4b-42e9-b6b4-88bea3d019c4.B.jpg	multi_sided	Rules	ALeP - The Siege of Erebor	1	210ae7aa-138e-4c65-a4d2-b3e1206f31d5	0.3	The Siege of Erebor																	
da8f6184-e7f4-4fb4-be00-b1b4ec0802b9	The Siege of Erebor 2	da8f6184-e7f4-4fb4-be00-b1b4ec0802b9.jpg	multi_sided	Rules	ALeP - The Siege of Erebor	1	210ae7aa-138e-4c65-a4d2-b3e1206f31d5	0.4	The Siege of Erebor														Page 3/6	The active location, staging area, engaged enemies, and play area of each player at a stage are all said to be at that stage, and any card effect that targets “the main quest” will target the main quest it shares a stage with. West and East After setup, the 4 stages should be arranged in a line so that The Eastern Defenses is in the rightmost (“eastmost”) stage, and Erebor is in the leftmost (“westmost”) stage (see below). The term “eastmost stage” will refer to different stages throughout the game as stages leave play. Resolve each game step from west to east (whether there are players at that stage or not) before going on to the next game step. If a game step involves player order, resolve it in ascending player order of players at that stage. Note that when resolving a quest at a stage with no players, it is likely the quest will be unsuccessful; however, as there are no players at that stage, no one will increase their threat.		
da8f6184-e7f4-4fb4-be00-b1b4ec0802b9	The Siege of Erebor 2	da8f6184-e7f4-4fb4-be00-b1b4ec0802b9.B.jpg	multi_sided	Rules	ALeP - The Siege of Erebor	1	210ae7aa-138e-4c65-a4d2-b3e1206f31d5	0.4	The Siege of Erebor																	
4412a782-1fd7-48ac-bec4-d862a61b62a6	The Siege of Erebor 3	4412a782-1fd7-48ac-bec4-d862a61b62a6.jpg	multi_sided	Rules	ALeP - The Siege of Erebor	1	210ae7aa-138e-4c65-a4d2-b3e1206f31d5	0.5	The Siege of Erebor														Page 4/6	Moves West or East The phrase “moves west” or “moves east” represents forces moving from one part of the battlefield to another. When a card moves west, it is added to the nearest staging area that is still in play to the left of its current stage, towards Erebor. Cards at the leftmost stage cannot move west. When a card moves east, it is added to the nearest staging area that is still in play to the right of its current stage, away from Erebor. Cards at the rightmost stage cannot move east. Revealing an Encounter Card In The Siege of Erebor, the rules for revealing an encounter card are modified slightly. When revealing an encounter card, any player at any stage can interact with it as normal. However, after being revealed, enemies and locations are added to the staging area of the stage indicated in the bottom-right corner of their card. If the stage indicated for an enemy or a location is not in play, discard that enemy or location without resolving its effects and instead deal 2 damage to the eastmost main quest.		
4412a782-1fd7-48ac-bec4-d862a61b62a6	The Siege of Erebor 3	4412a782-1fd7-48ac-bec4-d862a61b62a6.B.jpg	multi_sided	Rules	ALeP - The Siege of Erebor	1	210ae7aa-138e-4c65-a4d2-b3e1206f31d5	0.5	The Siege of Erebor																	
fffef3d7-847b-427b-ac35-17c4cc8dd451	The Siege of Erebor 4	fffef3d7-847b-427b-ac35-17c4cc8dd451.jpg	multi_sided	Rules	ALeP - The Siege of Erebor	1	210ae7aa-138e-4c65-a4d2-b3e1206f31d5	0.6	The Siege of Erebor														Page 5/6	Abandoning a Main Quest When a main quest is abandoned: 1. From lowest to highest engagement cost, each  enemy in the staging area of the abandoned quest’s  stage moves west. 2. Discard each location at the abandoned quest’s stage  from play. Then, raise the threat of each player in the  game by the number of locations discarded. 3. Each player at the abandoned quest’s stage  immediately changes their stage to the nearest stage  to the west. Enemies engaged with a player remain  engaged with that player. If it is the quest phase,  committed characters become committed to the main  quest at the new stage (or to a side quest if it was the  current quest at the new stage). 4. Remove any other cards at the abandoned quest’s  stage (such as objectives or side quests) from the  game. The abandoned stage has now left play. 5. Add the abandoned quest to the victory display and  trigger the Forced effect on it. 6 Play resumes.		
fffef3d7-847b-427b-ac35-17c4cc8dd451	The Siege of Erebor 4	fffef3d7-847b-427b-ac35-17c4cc8dd451.B.jpg	multi_sided	Rules	ALeP - The Siege of Erebor	1	210ae7aa-138e-4c65-a4d2-b3e1206f31d5	0.6	The Siege of Erebor																	
2485ec55-54eb-431d-a5bc-e24f3314da12	The Siege of Erebor 5	2485ec55-54eb-431d-a5bc-e24f3314da12.jpg	multi_sided	Rules	ALeP - The Siege of Erebor	1	210ae7aa-138e-4c65-a4d2-b3e1206f31d5	0.7	The Siege of Erebor														Page 6/6	FAQ Q: Can player side quests be played in this quest? A: Player side quests are played into their controller’s staging area, and can be chosen as the current quest as normal by the first player in turn order at that stage. Q: Can I travel to locations or engage enemies at other stages? A: No, only at your stage. Q: Why are there 2 copies of Brand son of Bain? A: One copy uses the official card text. The other copy (identified by “FTCL” near its © text) uses modified text and Traits from ALeP’s Free to Choose List, an optional set of rules changes found on our website. Use whichever you prefer! Effect Reminders Beginning of the Round  • Each player chooses a stage Staging Step  • 1 additional card from Eastern Assault End of the Round  • City Walls• Focused Onslaught  • Wainriders• Easterling Supply Camp  • Besieger enemies• Hold the North (always last)		
2485ec55-54eb-431d-a5bc-e24f3314da12	The Siege of Erebor 5	2485ec55-54eb-431d-a5bc-e24f3314da12.B.jpg	multi_sided	Rules	ALeP - The Siege of Erebor	1	210ae7aa-138e-4c65-a4d2-b3e1206f31d5	0.7	The Siege of Erebor																	
