databaseId	name	imageUrl	cardBack	type	packName	deckbuilderQuantity	setUuid	numberInPack	encounterSet	unique	sphere	traits	keywords	cost	engagementCost	threat	willpower	attack	defense	hitPoints	questPoints	victoryPoints	cornerText	text	shadow	side
aa0ec615-f036-496f-af1f-ed67a56c6ae7	Mustering of the Rohirrim Rules	aa0ec615-f036-496f-af1f-ed67a56c6ae7.jpg	multi_sided	Rules	ALeP - Mustering of the Rohirrim	1	3e7002fc-f723-4f86-a625-548347b1eaa4	0.2	Mustering of the Rohirrim														Page 1/6	Welcome to Mustering of the Rohirrim, an unofficial fan Adventure Pack, developed by A Long-extended Party (ALeP). This expansion sees the heroes rally allies and confront the cruel machinations of the traitor of Rohan. Component Overview The Mustering of the Rohirrim Adventure Pack includes 70 cards, consisting of:  • 3 Rules Cards • 35 Encounter Cards  • 2 Hero Cards • 3 Quest Cards  • 27 Player Cards Web Resources You can check for any updates from A Long-extended Party at www.alongextendedparty.com. You can build decks and track your plays of these scenarios and others online through RingsDB at www.ringsdb.com. For general rules and definitions of common game terms, visit the Quest Companion at bit.ly/2MKkak9.		
aa0ec615-f036-496f-af1f-ed67a56c6ae7	Mustering of the Rohirrim Rules	aa0ec615-f036-496f-af1f-ed67a56c6ae7.B.jpg	multi_sided	Rules	ALeP - Mustering of the Rohirrim	1	3e7002fc-f723-4f86-a625-548347b1eaa4	0.2	Mustering of the Rohirrim																	
f5fa50ba-e14d-4fda-862e-f198cf9b5007	Mustering of the Rohirrim 1	f5fa50ba-e14d-4fda-862e-f198cf9b5007.jpg	multi_sided	Rules	ALeP - Mustering of the Rohirrim	1	3e7002fc-f723-4f86-a625-548347b1eaa4	0.3	Mustering of the Rohirrim														Page 2/6	Expansion Symbol The cards in the Oaths of the Rohirrim cycle can be identified by this symbol before each card’s collector number. Mustering of the Rohirrim Difficulty level = 7 Like all grand conspiracies, it had begun with a man tossing in his bedsheets, his mind swirling with half-remembered grudges and rotten chunks of envy. It was midnight in Aldburg and the old lord rose from his bed; he had not slept. He stood before a rack of armor: an empty shell, long shed. He was a warlord born to a time of war. A sword born bloody, and sheathed before its time. No longer. For all the kingsblood which ran through his grandfather’s veins, war was his only inheritance. His blade was polished. In the dim of his bedchamber, while a solitary candle dripped and quavered, Ealdwulf accepted the truth. He girded himself in the broken armor of his godsire, Prince Haleth, the Red Stallion. He lashed a buckler to his tired, creaking arm.		
f5fa50ba-e14d-4fda-862e-f198cf9b5007	Mustering of the Rohirrim 1	f5fa50ba-e14d-4fda-862e-f198cf9b5007.B.jpg	multi_sided	Rules	ALeP - Mustering of the Rohirrim	1	3e7002fc-f723-4f86-a625-548347b1eaa4	0.3	Mustering of the Rohirrim																	
bed85a6c-cbb1-4693-9d4b-a71460c479f2	Mustering of the Rohirrim 2	bed85a6c-cbb1-4693-9d4b-a71460c479f2.jpg	multi_sided	Rules	ALeP - Mustering of the Rohirrim	1	3e7002fc-f723-4f86-a625-548347b1eaa4	0.4	Mustering of the Rohirrim														Page 3/6	He read the letter once more.  “Straw-hair Gálmód, we have made war  against the Erelas hill of flame. Our pact  remains unfulfilled. Return the land of green  hills to my people, as you have oathsworn.  Grimrede.” The hillmen would have their Gift. And Ealdwulf would have his crown. The ragged party stopped along the footpath outside the Glittering Caves. There, bereft of hope, slumped the traitor Gálmód. “My heart is troubled,” he said. “I have looked in the eyes of a wraith and seen, I fear, my own fate.” “You have much to answer for,” said a hero. “A great oath has been broken.” “I have told you everything,” said Gálmód. “Of Ealdwulf’s bargain with the Dunlendings. His plan to cede territory in equal trade for hillmen spears and archers and blood. I sympathized with them. This is their land, by all rights. Every learned man knows of the purges, the routs, and the cruel feud. Their claim is the elder. To displace them was wrong. To live this way, unconscionable.” “But war!” cried the hero. “War on your own kin! You		
bed85a6c-cbb1-4693-9d4b-a71460c479f2	Mustering of the Rohirrim 2	bed85a6c-cbb1-4693-9d4b-a71460c479f2.B.jpg	multi_sided	Rules	ALeP - Mustering of the Rohirrim	1	3e7002fc-f723-4f86-a625-548347b1eaa4	0.4	Mustering of the Rohirrim																	
a430fa50-2d4c-49d6-b92a-4af3c6007cd0	Mustering of the Rohirrim 3	a430fa50-2d4c-49d6-b92a-4af3c6007cd0.jpg	multi_sided	Rules	ALeP - Mustering of the Rohirrim	1	3e7002fc-f723-4f86-a625-548347b1eaa4	0.5	Mustering of the Rohirrim														Page 4/6	have shattered every oath of conscience, every honorable vow.” “My honor is long forfeit,” said Gálmód. “I begged of Queen Morwen. I begged of the king. Only Ealdwulf proved a sympathetic ear to the hillmen’s plight. I did not know, fool that I am, how he intended to use them – to use me. Now he has ensnared the Raven Clan chieftains with promises of land and steel and glory. As always, the cruelest warlords will rise to the top and the smallfolk will be slaughtered, Dunland and Eorling alike. I do not forswear the cause of the Dunlendings, but this war is beyond all wisdom.” “The war may be over before it can begin,” said another hero. “Ealdwulf’s forces mass along the Isen. All the while, the armies of Rohan are abroad, hunting orcs and scouring for Gálmód Worm-heart.” “Then we must gather them,” said Gálmód. “I beg you. Don’t let the Old Wolf lure Dunland along the path of blood.” “As oaths fall aside, we must hold to ours with all our heart,” said a hero. “Let us muster the horse-lords. We shall ride to Edoras over the white peak of Írensaga and across the great grass sea. We shall rally those who still hold true to honor. Then we will ride to the halls of Ealdwulf and make him see reason, though my heart fears it is too late to turn him from this road.”		
a430fa50-2d4c-49d6-b92a-4af3c6007cd0	Mustering of the Rohirrim 3	a430fa50-2d4c-49d6-b92a-4af3c6007cd0.B.jpg	multi_sided	Rules	ALeP - Mustering of the Rohirrim	1	3e7002fc-f723-4f86-a625-548347b1eaa4	0.5	Mustering of the Rohirrim																	
d253f22a-ded4-43b7-84a2-858527a76b5d	Mustering of the Rohirrim 4	d253f22a-ded4-43b7-84a2-858527a76b5d.jpg	multi_sided	Rules	ALeP - Mustering of the Rohirrim	1	3e7002fc-f723-4f86-a625-548347b1eaa4	0.6	Mustering of the Rohirrim														Page 5/6	“Mustering of the Rohirrim” is played with an encounter deck built with all the cards from the following encounter sets: Mustering of the Rohirrim, Rohan Lands, and Rohan Weather. (Rohan Lands and Rohan Weather can be found in the Children of Eorl deluxe expansion.) These sets are indicated by the following icons: Vast The vast keyword appears on some locations in this cycle, and represents the large distances the players must travel when journeying from place to place within Rohan. Each location with the vast keyword is considered to be a “vast location”, with the following additional text: Travel: Each player must either exhaust a Mount attachment or a hero they control. and Response: After placing progress on this location from questing successfully (even if this location is explored), place an additional progress on any vast location for each Mount attachment the players control.		
d253f22a-ded4-43b7-84a2-858527a76b5d	Mustering of the Rohirrim 4	d253f22a-ded4-43b7-84a2-858527a76b5d.B.jpg	multi_sided	Rules	ALeP - Mustering of the Rohirrim	1	3e7002fc-f723-4f86-a625-548347b1eaa4	0.6	Mustering of the Rohirrim																	
