databaseId	name	imageUrl	cardBack	type	packName	deckbuilderQuantity	setUuid	numberInPack	encounterSet	unique	sphere	traits	keywords	cost	engagementCost	threat	willpower	attack	defense	hitPoints	questPoints	victoryPoints	cornerText	text	shadow	side
3ca713f2-619c-43c5-948a-c78879140c87	The Shire’s Reckoning Rules 1	3ca713f2-619c-43c5-948a-c78879140c87.jpg	multi_sided	Rules	ALeP - The Shire’s Reckoning	1	1191820f-fcf9-4261-ad81-c18b8ba0733c	0.2	Pies for the Party														Page 1/16	Welcome to The Shire’s Reckoning, an unofficial fan expansion, developed by A Long-extended Party (ALeP). This expansion explores the Shire and surrounding areas. Three original scenarios take the players on a journey from Michel Delving, across the Shire, and into The Old Forest. Component Overview The Shire’s Reckoning expansion includes 196 cards, consisting of:  • 8 Rules Cards • 9 Quest Cards  • 4 Hero Cards • 1 Player Objective Card  • 48 Player Cards • 1 Contract Card  • 125 Encounter Cards Web Resources You can check for any updates from A Long-extended Party at www.alongextendedparty.com. You can build decks and track your plays of these scenarios and others online through RingsDB at www.ringsdb.com. For general rules and definitions of common game terms, visit the Quest Companion at bit.ly/2MKkak9.		
3ca713f2-619c-43c5-948a-c78879140c87	The Shire’s Reckoning Rules 1	3ca713f2-619c-43c5-948a-c78879140c87.B.jpg	multi_sided	Rules	ALeP - The Shire’s Reckoning	1	1191820f-fcf9-4261-ad81-c18b8ba0733c	0.2	Pies for the Party																	
fd13f8ff-cde6-4db5-98c9-e4758108df01	The Shire’s Reckoning Rules 2	fd13f8ff-cde6-4db5-98c9-e4758108df01.jpg	multi_sided	Rules	ALeP - The Shire’s Reckoning	1	1191820f-fcf9-4261-ad81-c18b8ba0733c	0.3	Pies for the Party														Page 2/16	Expansion Symbol The cards in the The Shire’s Reckoning expansion can be identified by this symbol before each card’s collector number. Rules & New Terms Attribute Tokens Attribute tokens are a new class of tokens that affect a card’s stats. There are different kinds of attribute tokens, such as [threat] tokens, [attack] tokens, etc. If a card has X tokens of a given attribute on it, it has +X of that attribute. For example, if an enemy has 3 [threat] tokens on it, it gets +3 [threat]. Attribute tokens are not removed from a card unless it leaves play, or you are otherwise instructed to remove them.		
fd13f8ff-cde6-4db5-98c9-e4758108df01	The Shire’s Reckoning Rules 2	fd13f8ff-cde6-4db5-98c9-e4758108df01.B.jpg	multi_sided	Rules	ALeP - The Shire’s Reckoning	1	1191820f-fcf9-4261-ad81-c18b8ba0733c	0.3	Pies for the Party																	
5b4bf230-4470-49f1-b45d-4123a3ae2c09	The Shire’s Reckoning Rules 3	5b4bf230-4470-49f1-b45d-4123a3ae2c09.jpg	multi_sided	Rules	ALeP - The Shire’s Reckoning	1	1191820f-fcf9-4261-ad81-c18b8ba0733c	0.4	Pies for the Party														Page 3/16	Player Objectives Player objective is a new player card type introduced in The Shire’s Reckoning expansion. They represent additional priorities or optional goals that heroes may be pursuing during the game. They are considered to be both player cards and objective cards. Player objectives are immune to encounter and quest card effects and are under no player’s control. At the end of Setup (see the online ALeP FAQ for more details), the players as a group may put into play one (and only one) player objective from their collection(s). Add it to the staging area with Side A faceup and trigger its Setup effect. The Setup effect on Side A allows players to “opt in” to the objective before it flips to Side B. During the game, a player may trigger the effects on a player objective if, and only if, they opted in to it. Some effects on a player objective may require exhausting it (which an opted-in player can do even though they don’t control it). Exhausted player objectives ready at the beginning of the refresh phase, at the same time as all other player cards in play.		
5b4bf230-4470-49f1-b45d-4123a3ae2c09	The Shire’s Reckoning Rules 3	5b4bf230-4470-49f1-b45d-4123a3ae2c09.B.jpg	multi_sided	Rules	ALeP - The Shire’s Reckoning	1	1191820f-fcf9-4261-ad81-c18b8ba0733c	0.4	Pies for the Party																	
03224973-3134-4cf2-a4f9-8087f25e4b6b	The Shire’s Reckoning Rules 4	03224973-3134-4cf2-a4f9-8087f25e4b6b.jpg	multi_sided	Rules	ALeP - The Shire’s Reckoning	1	1191820f-fcf9-4261-ad81-c18b8ba0733c	0.5	Pies for the Party														Page 4/16	Player Objectives FAQ Q: What happens to a player objective when players do not share the same staging area? A: At any point of a game, if the players do not share a common staging area, remove any player objective from the game. Q: Are player objectives considered unclaimed or unguarded objectives for quests like Escape from Dol Guldur or The Storm on Cobas Haven? A: Yes, though keep in mind they are immune to encounter and quest card effects. For example, while a player objective would cause Spider of Dol Guldur to surge, it could not become guarded by a Siege Ship. Last Gasp Last Gasp is a new timing trigger that functions as a Forced ability and appears on some enemies who are dangerous even in death. When an enemy with the Last Gasp trigger is destroyed, the engaged player (or the first player, if that enemy was not engaged with any player) must trigger that enemy’s Last Gasp effect. Note that no enemy featuring this trigger appears in the scenarios of The Shire’s Reckoning, but it will be used in the upcoming Fell Summer cycle.		
03224973-3134-4cf2-a4f9-8087f25e4b6b	The Shire’s Reckoning Rules 4	03224973-3134-4cf2-a4f9-8087f25e4b6b.B.jpg	multi_sided	Rules	ALeP - The Shire’s Reckoning	1	1191820f-fcf9-4261-ad81-c18b8ba0733c	0.5	Pies for the Party																	
230aac5b-1e37-4cd0-9aab-cb415c1f2585	Pies for the Party 1	230aac5b-1e37-4cd0-9aab-cb415c1f2585.jpg	multi_sided	Rules	ALeP - The Shire’s Reckoning	1	1191820f-fcf9-4261-ad81-c18b8ba0733c	0.6	Pies for the Party														Page 5/16	Pies for the Party Difficulty level = 5 Scenario Design: Seastan Today was not a good day for Lobelia Sackville-Baggins. In fact, if she didn’t do something very soon to turn things around, her entire week—or even her whole year—would be ruined. You see, Mayor Pott himself had assigned her the very solemn duty of organizing this year’s Overlithe feast in Hobbiton. This was a prestigious honor—much more important than stuck-up Lalia Clayhanger’s mid-year feast. After all, Mid-year’s Day happens every year, while Overlithe comes around only once every four. As such, it was obviously very important that Lobelia’s feast be bigger and better than Lalia’s in every way—she needed to arrange for fancier decorations and more food than Lalia could possibly hope to pull together. That’s why she was all the way out here in Michel Delving with less than a week to go: Old Bolgo baked the best pies in all the Shire, and Lobelia would settle for nothing short of the best. “The quantity isn’t the problem Lobelia,” Bolgo was saying, “The problem is the delivery. My sons are out in the countryside right now, and with my bad back I couldn’t possibly make the trip down to Hobbiton. Plus, I hear they caught some Big Folk ruffians snooping		
230aac5b-1e37-4cd0-9aab-cb415c1f2585	Pies for the Party 1	230aac5b-1e37-4cd0-9aab-cb415c1f2585.B.jpg	multi_sided	Rules	ALeP - The Shire’s Reckoning	1	1191820f-fcf9-4261-ad81-c18b8ba0733c	0.6	Pies for the Party																	
