databaseId	name	imageUrl	cardBack	type	packName	deckbuilderQuantity	setUuid	numberInPack	encounterSet	unique	sphere	traits	keywords	cost	engagementCost	threat	willpower	attack	defense	hitPoints	questPoints	victoryPoints	cornerText	text	shadow	side	modifiedTimeUtc
c41672c4-6f23-40ea-adcc-d733af8e1295	Unexpected Courage	c41672c4-6f23-40ea-adcc-d733af8e1295.jpg	player	Attachment	ALeP - FTCL Pack 2	3	88e3bc43-b5a6-4f3f-a53a-10143be94498	50			Spirit	Condition.		2										Attach to a hero. Limit 1 per hero. Action: Exhaust Unexpected Courage to ready attached hero.			2026-06-02 02:02:32
edde0f5b-aa1b-4561-9510-97878832ea25	Vigilant Dúnadan	edde0f5b-aa1b-4561-9510-97878832ea25.jpg	player	Ally	ALeP - FTCL Pack 2	3	88e3bc43-b5a6-4f3f-a53a-10143be94498	51			Tactics	Dúnedain. Ranger.		4			1	3	2	3				While there is a side quest in the victory display, Vigilant Dúnadan may defend without exhausting up to 3 times each round.			2026-06-02 02:02:32
26329875-bab6-4913-8edc-3989c099ad44	Greenwood Defender	26329875-bab6-4913-8edc-3989c099ad44.jpg	player	Ally	ALeP - FTCL Pack 2	3	88e3bc43-b5a6-4f3f-a53a-10143be94498	52			Leadership	Silvan. Warrior.		3			0	0	2	3				Response: After Greenwood Defender enters play, it may defend without exhausting up to 3 times until the end of the round.			2026-06-02 02:02:32
5b71d7f6-5db1-4c14-9098-de7a347b784f	Hour of Wrath	5b71d7f6-5db1-4c14-9098-de7a347b784f.jpg	player	Event	ALeP - FTCL Pack 2	3	88e3bc43-b5a6-4f3f-a53a-10143be94498	53			Tactics			4										Action: Choose a hero. Until the end of the phase, the chosen hero may attack without exhausting up to 3 times and defend whout exhausting up to 3 times. Valour Action: Choose a player. Until the end of the phase, each of that player’s heroes may attack without exhausting up to 3 times and defend whout exhausting up to 3 times.			2026-06-02 02:02:32
455567b4-c530-41c4-86d4-a25dedc733d6	Rossiel	455567b4-c530-41c4-86d4-a25dedc733d6.jpg	player	Hero	ALeP - FTCL Pack 2	1	88e3bc43-b5a6-4f3f-a53a-10143be94498	55		1	Lore	Silvan.		8			2	1	2	3				Rossiel gets +1 [willpower] and +1 [defense] for each different encounter card type in the victory display. Action: Spend 1 resource from Rossiel’s pool to add the top card of the encounter discard pile to the victory display. (Limit 3 times per game.)			2026-06-02 02:02:32
73e28be3-0fc3-4dc3-a1be-5fde3570337d	Dori	73e28be3-0fc3-4dc3-a1be-5fde3570337d.jpg	player	Hero	ALeP - FTCL Pack 2	1	88e3bc43-b5a6-4f3f-a53a-10143be94498	56		1	Tactics	Dwarf. Warrior.	Sentinel.	10			1	2	2	5				Action: Exhaust Dori to declare him as an additional defender of an attack that another character is defending.			2026-06-05 19:45:04
94aab29b-4a7a-4bc5-8316-ba9c75aac4bc	Fatty Bolger	94aab29b-4a7a-4bc5-8316-ba9c75aac4bc.jpg	player	Hero	ALeP - FTCL Pack 2	1	88e3bc43-b5a6-4f3f-a53a-10143be94498	57		1	Spirit	Hobbit.		7			1	1	2	3				Quest Action: Exhaust Fatty Bolger to choose an enemy in the staging area and engage it. At the end of the phase, return it to the staging area. (Limit once per round.)			2026-06-02 02:08:09
bfc63ca0-78eb-4c42-a5de-433957fb5ad4	Bombur	bfc63ca0-78eb-4c42-a5de-433957fb5ad4.jpg	player	Hero	ALeP - FTCL Pack 2	1	88e3bc43-b5a6-4f3f-a53a-10143be94498	58		1	Lore	Dwarf.		8			0	1	2	X				X is the number of Dwarf characters you control (to a maximum of 13). When counting the number of Dwarf characters you control, Bombur counts as two.			2026-06-02 02:08:09
110f94a0-4d75-4a4d-986c-933a7d6301e8	Na’asiyah	110f94a0-4d75-4a4d-986c-933a7d6301e8.jpg	player	Hero	ALeP - FTCL Pack 2	1	88e3bc43-b5a6-4f3f-a53a-10143be94498	59		1	Tactics	Corsair. Warrior.		8			1	2	2	4				Na’asiyah’s resources cannot be spent on allies. Response: After an enemy engaged with you is destroyed, add 1 resource to Na’asiyah’s pool. (Limit once per phase.) Action: Spend 1 resource from Na’asiyah’s pool to give her +2 [attack] or +2 [defense] until the end of the phase.			2026-06-05 21:53:39
2be98922-a913-47fe-af77-278b84279e2d	Pippin	2be98922-a913-47fe-af77-278b84279e2d.jpg	player	Hero	ALeP - FTCL Pack 2	1	88e3bc43-b5a6-4f3f-a53a-10143be94498	60		1	Spirit	Hobbit.		6			2	1	1	2				Response: After an enemy engages you, raise your threat by 2 to return it to the staging area. Until the end of the round, that enemy does not make engagement checks.			2026-06-02 02:08:09
