databaseId	name	imageUrl	cardBack	type	packName	deckbuilderQuantity	setUuid	numberInPack	encounterSet	unique	sphere	traits	keywords	cost	engagementCost	threat	willpower	attack	defense	hitPoints	questPoints	victoryPoints	cornerText	text	shadow	side
24e7a684-b6a8-4c33-afe1-090a7e275698	Strange News in Bree Rules	24e7a684-b6a8-4c33-afe1-090a7e275698.jpg	multi_sided	Rules	ALeP - Strange News in Bree	1	71d62d8e-6cd6-4818-abb4-db3f5e091f27	0.2	Strange News in Bree														Page 1/10	Welcome to Strange News in Bree, an unofficial fan Adventure Pack, developed by A Long-extended Party (ALeP). Uncover the beginnings of a sinister plot in brewing in the streets of Bree in the first adventure pack of the Fell Summer cycle. Component Overview The Strange News in Bree Adventure Pack includes 70 cards, consisting of:  • 5 Rules Cards • 35 Encounter Cards  • 2 Hero Cards • 3 Quest Cards  • 24 Player Cards • 1 Player Objective Card Web Resources You can check for any updates from A Long-extended Party at www.alongextendedparty.com. You can build decks and track your plays of these scenarios and others online through RingsDB at www.ringsdb.com. For general rules and definitions of common game terms, visit the Quest Companion at bit.ly/2MKkak9.		
24e7a684-b6a8-4c33-afe1-090a7e275698	Strange News in Bree Rules	24e7a684-b6a8-4c33-afe1-090a7e275698.B.jpg	multi_sided	Rules	ALeP - Strange News in Bree	1	71d62d8e-6cd6-4818-abb4-db3f5e091f27	0.2	Strange News in Bree																	
04bd54d0-ed0b-469e-8413-e40aa0b471a5	Strange News in Bree 1	04bd54d0-ed0b-469e-8413-e40aa0b471a5.jpg	multi_sided	Rules	ALeP - Strange News in Bree	1	71d62d8e-6cd6-4818-abb4-db3f5e091f27	0.3	Strange News in Bree														Page 2/10	Expansion Symbol The cards in the Fell Summer cycle can be identified by this symbol before each card’s collector number. Rules & New Terms Printed Characters & Enemies A card printed type is the card type printed in the type box below that card’s text box. A printed character refers to a card that has a printed card type that is either hero, ally, objective-hero, objective-ally, or ship-objective. A printed enemy refers to a card that has a printed card type that is either enemy or ship-enemy. Turncoat Turncoat is a new keyword introduced in the Fell Summer cycle and it represents the shifting allegiances of various characters and enemies.		
04bd54d0-ed0b-469e-8413-e40aa0b471a5	Strange News in Bree 1	04bd54d0-ed0b-469e-8413-e40aa0b471a5.B.jpg	multi_sided	Rules	ALeP - Strange News in Bree	1	71d62d8e-6cd6-4818-abb4-db3f5e091f27	0.3	Strange News in Bree																	
3514761c-0c8a-4cb4-954e-f561e3fd1a3b	Strange News in Bree 2	3514761c-0c8a-4cb4-954e-f561e3fd1a3b.jpg	multi_sided	Rules	ALeP - Strange News in Bree	1	71d62d8e-6cd6-4818-abb4-db3f5e091f27	0.4	Strange News in Bree														Page 3/10	Printed Characters with Turncoat When a printed character gains turncoat (or enters play with it), discard all tokens from it. The printed character’s controller loses control of it (and all attachments on it) and the encounter deck takes control of it (and all attachments on it). The printed character loses its printed card type, gains the enemy card type (with [threat] equal to its printed [willpower] and an engagement cost of 0) and engages its former controller. While a printed character has turncoat, its text box is considered to be blank (except for Traits). If a printed character loses turncoat while it’s still in play, discard all tokens from it and its owner (or the first player if that card’s printed type is objective-ally or ship-objective) takes control of the character (and all attachments on it). It loses the enemy card type and regains its printed card type. If a printed character with turncoat leaves play, it is placed in its owner’s discard pile (even if that player has already been eliminated). If that card’s printed type is objective-ally or ship-objective, it is instead removed from the game.		
3514761c-0c8a-4cb4-954e-f561e3fd1a3b	Strange News in Bree 2	3514761c-0c8a-4cb4-954e-f561e3fd1a3b.B.jpg	multi_sided	Rules	ALeP - Strange News in Bree	1	71d62d8e-6cd6-4818-abb4-db3f5e091f27	0.4	Strange News in Bree																	
7ccc00bc-eb40-45b6-bdf8-2367a43adef6	Strange News in Bree 3	7ccc00bc-eb40-45b6-bdf8-2367a43adef6.jpg	multi_sided	Rules	ALeP - Strange News in Bree	1	71d62d8e-6cd6-4818-abb4-db3f5e091f27	0.5	Strange News in Bree														Page 4/10	Printed Enemies with Turncoat When a printed enemy gains turncoat (or enters play with it), discard all tokens from it. The encounter deck loses control of it (and all attachments on it) and a player specified by the relevant card effect takes control of it (and all attachments on it). The printed enemy loses its printed enemy type and gains the ally card type (with [willpower] equal to its printed [threat]). While a printed enemy has turncoat, its text box is considered to be blank (except for Traits). If a printed enemy loses turncoat while it’s still in play, discard all tokens from it and the encounter deck takes control of the printed enemy (and all attachments on it). The printed enemy loses the ally card type, regains its printed enemy type and engages the player who was controlling it. If a printed enemy with turncoat leaves play, it is placed in the encounter deck discard pile.		
7ccc00bc-eb40-45b6-bdf8-2367a43adef6	Strange News in Bree 3	7ccc00bc-eb40-45b6-bdf8-2367a43adef6.B.jpg	multi_sided	Rules	ALeP - Strange News in Bree	1	71d62d8e-6cd6-4818-abb4-db3f5e091f27	0.5	Strange News in Bree																	
1e5ead16-882b-4f4b-a2e1-a1358dee0b51	Strange News in Bree 4	1e5ead16-882b-4f4b-a2e1-a1358dee0b51.jpg	multi_sided	Rules	ALeP - Strange News in Bree	1	71d62d8e-6cd6-4818-abb4-db3f5e091f27	0.6	Strange News in Bree														Page 5/10	Turncoat FAQ Q: Why use the wording “printed character/enemy with turncoat”? A: Even though a hero or ally that gains turncoat loses its hero or ally card type, it still remains a printed hero or ally and can be referenced as such by card effects. The same is of course true for an enemy. It’s also a way for us to more clearly reference a card when explaining rules and writing FAQs. Q: Does a printed enemy with turncoat also gain a sphere? Can I play attachments on it? A: Unless an effect explicitly tells otherwise, a printed enemy with turncoat does not gain a sphere or a cost. They are considered to be neutral for game purposes. You can play attachments on a printed enemy with turncoat as long as it is eligible for the attachment, but note that, since it’s now considered an ally, the limit of 2 restricted attachments per character will still apply. Q: Can I use a printed enemy with turncoat to pay the cost for a card like A Very Good Tale? A: Yes, you can exhaust a printed enemy with turncoat to pay for the cost of A Very Good Tale, but note that such a card has no cost so it will likely result in a mediocre tale.		
1e5ead16-882b-4f4b-a2e1-a1358dee0b51	Strange News in Bree 4	1e5ead16-882b-4f4b-a2e1-a1358dee0b51.B.jpg	multi_sided	Rules	ALeP - Strange News in Bree	1	71d62d8e-6cd6-4818-abb4-db3f5e091f27	0.6	Strange News in Bree																	
5cf7b5c4-922c-42c9-a292-11a4781d9c13	Strange News in Bree 5	5cf7b5c4-922c-42c9-a292-11a4781d9c13.jpg	multi_sided	Rules	ALeP - Strange News in Bree	1	71d62d8e-6cd6-4818-abb4-db3f5e091f27	0.7	Strange News in Bree														Page 6/10	Q: Does a character or enemy that gains turncoat leave play when it “turns”? Can I trigger something like Valiant Sacrifice off an ally “turning” on me? A: A character or an enemy that gains turncoat does not actually leave play. It remains in play and shifts allegiance, with a change to its card type and controller. Q: Can a card have two instances of turncoat? And if so, what happens? A: A card cannot have two instances of turncoat, so if an effect would add the turncoat keyword to a card that already has it, that effect cannot be resolved. Q: What happens when an enemy that is guarding an objective or a player card with Guarded (X) gains turncoat? A: When a player takes control of a printed enemy with turncoat, they also take control of all attachments on that printed enemy. This can be helpful for many objectives with the Guarded keyword (though note that you have not claimed those objectives since the objective is not technically “free of encounters”), but might be an issue for the Guarded (X) player cards, since they will end up attached to an ally and not to a hero.		
5cf7b5c4-922c-42c9-a292-11a4781d9c13	Strange News in Bree 5	5cf7b5c4-922c-42c9-a292-11a4781d9c13.B.jpg	multi_sided	Rules	ALeP - Strange News in Bree	1	71d62d8e-6cd6-4818-abb4-db3f5e091f27	0.7	Strange News in Bree																	
