databaseId	name	imageUrl	cardBack	type	packName	deckbuilderQuantity	setUuid	numberInPack	encounterSet	unique	sphere	traits	keywords	cost	engagementCost	threat	willpower	attack	defense	hitPoints	questPoints	victoryPoints	cornerText	text	shadow	side
27f8c041-d2c2-49dc-9e05-180199bd1f5b	The Brandywine Pursuit Rules	27f8c041-d2c2-49dc-9e05-180199bd1f5b.jpg	multi_sided	Rules	ALeP - The Brandywine Pursuit	1	8f7d3e3f-2d5a-4faa-9e1d-b4e414a2c23a	0.2	The Brandywine Pursuit														Page 1/6	Welcome to The Brandywine Pursuit, an unofficial fan Adventure Pack, developed by A Long-extended Party (ALeP). Escape the wolf-cult by white-water rafting down the Brandywine river in the third adventure pack of the Fell Summer cycle. Component Overview The Brandywine Pursuit Adventure Pack includes 70 cards, consisting of:  • 3 Rules Cards • 37 Encounter Cards  • 2 Hero Cards • 3 Quest Cards  • 24 Player Cards • 1 Player Objective Card Web Resources You can check for any updates from A Long-extended Party at www.alongextendedparty.com. You can build decks and track your plays of these scenarios and others online through RingsDB at www.ringsdb.com. For general rules and definitions of common game terms, visit the Quest Companion at bit.ly/2MKkak9.		
27f8c041-d2c2-49dc-9e05-180199bd1f5b	The Brandywine Pursuit Rules	27f8c041-d2c2-49dc-9e05-180199bd1f5b.B.jpg	multi_sided	Rules	ALeP - The Brandywine Pursuit	1	8f7d3e3f-2d5a-4faa-9e1d-b4e414a2c23a	0.2	The Brandywine Pursuit																	
1b2253a4-054a-45db-bad7-76a403faf227	The Brandywine Pursuit 1	1b2253a4-054a-45db-bad7-76a403faf227.jpg	multi_sided	Rules	ALeP - The Brandywine Pursuit	1	8f7d3e3f-2d5a-4faa-9e1d-b4e414a2c23a	0.3	The Brandywine Pursuit														Page 2/6	Expansion Symbol The cards in the Fell Summer cycle can be identified by this symbol before each card’s collector number. The Brandywine Pursuit Difficulty level = 8 All was confusion and noise in the darkness. “We do not know how many of the cult are here,” said one of the heroes, “but if this is indeed their lair, there may be more than we guessed. And we must find some place to tend to Jack.” Another spoke. “I glimpsed a large raft further along the shore. We might take that and slip away down the Brandywine.” The first hero paused in thought. “Yes… though if these brigands give chase, we should draw them beyond the settled lands. To Sarn Ford, then.” They turned toward the raft, but one of their company cried out suddenly. “Look, there! A hobbit! He is fleeing the cultists.” Indeed, the hobbit—a Mr. Drogo Baggins, as they would soon learn—had seized his chance amid the turmoil. A		
1b2253a4-054a-45db-bad7-76a403faf227	The Brandywine Pursuit 1	1b2253a4-054a-45db-bad7-76a403faf227.B.jpg	multi_sided	Rules	ALeP - The Brandywine Pursuit	1	8f7d3e3f-2d5a-4faa-9e1d-b4e414a2c23a	0.3	The Brandywine Pursuit																	
cffc2ccb-5bdc-4ca9-9c55-dd9dee7a6f3a	The Brandywine Pursuit 2	cffc2ccb-5bdc-4ca9-9c55-dd9dee7a6f3a.jpg	multi_sided	Rules	ALeP - The Brandywine Pursuit	1	8f7d3e3f-2d5a-4faa-9e1d-b4e414a2c23a	0.4	The Brandywine Pursuit														Page 3/6	quiet evening walk along the river had gone awry when he stumbled upon two look‑outs clad in purple and was dragged to their camp to await their leader’s return. Now he was running as fast as his legs could carry him. He spied the strangers ahead and made a desperate dash toward them, only to halt, breathless, at the sight of the makeshift raft they were scrambling onto. The shouts of his rescuers grew urgent, and the cries of the ruffians behind him louder still. “I do not like adventures,” thought Drogo miserably. “I have had one unpleasant turn after another, all because I chose to enjoy an evening ramble about the Bridgefields and blundered into a camp of footpads.” “Come, quickly!” He looked again at the loosely‑tied logs bobbing upon the river. “It is just like the Buckland Ferry,” he told himself. “I step aboard, and off we go.” Yet his feet would not obey. A stone whistled past his ear and splashed into the water. “We cannot dally! Hop aboard!” Drogo jumped—and staggered as he landed. One of the Big Folk caught his arm before he toppled into the river. “Thank you, er, Madam.” The grim‑faced hero ignored him and hurried to help push the raft from the shore.		
cffc2ccb-5bdc-4ca9-9c55-dd9dee7a6f3a	The Brandywine Pursuit 2	cffc2ccb-5bdc-4ca9-9c55-dd9dee7a6f3a.B.jpg	multi_sided	Rules	ALeP - The Brandywine Pursuit	1	8f7d3e3f-2d5a-4faa-9e1d-b4e414a2c23a	0.4	The Brandywine Pursuit																	
7aaf9008-3d21-4f3f-a09c-d9934c6ce73b	The Brandywine Pursuit 3	7aaf9008-3d21-4f3f-a09c-d9934c6ce73b.jpg	multi_sided	Rules	ALeP - The Brandywine Pursuit	1	8f7d3e3f-2d5a-4faa-9e1d-b4e414a2c23a	0.5	The Brandywine Pursuit														Page 4/6	Drogo sat, thinking that safest, then sprang up again as guilt pricked him. Surely, he ought to be helping. The same woman seized him once more as he lurched toward the edge. “Dreadfully sorry,” he stammered. “I have little experience with boats. When I was courting Primula—that is, my wife, though she was not my wife then—” The hero fixed him with a stern look. “Sit. Somewhere away from the edge.” “Absolutely,” said Drogo, thoroughly abashed. “Very good idea.” He settled near the middle of the raft, though part of him still longed to be useful. His rescuers were already hard at work: tightening ropes, lashing makeshift paddles, and keeping wary eyes on the ruffians. The current tugged at the raft, urging it downstream. “The Brandywine Pursuit” is played with an encounter deck built with all the cards from the following encounter sets: The Brandywine Pursuit and Ruffians. (Ruffians can be found in The Shire’s Reckoning deluxe expansion.) These sets are indicated by the following icons:		
7aaf9008-3d21-4f3f-a09c-d9934c6ce73b	The Brandywine Pursuit 3	7aaf9008-3d21-4f3f-a09c-d9934c6ce73b.B.jpg	multi_sided	Rules	ALeP - The Brandywine Pursuit	1	8f7d3e3f-2d5a-4faa-9e1d-b4e414a2c23a	0.5	The Brandywine Pursuit																	
883ab769-d5f1-46ad-ab1a-248e70ce5019	The Brandywine Pursuit 4	883ab769-d5f1-46ad-ab1a-248e70ce5019.jpg	multi_sided	Rules	ALeP - The Brandywine Pursuit	1	8f7d3e3f-2d5a-4faa-9e1d-b4e414a2c23a	0.6	The Brandywine Pursuit														Page 5/6	The River Deck The River deck represents the shifting river currents that the players will need to face while escaping their pursuers. To build the River deck, take each location with the Main Current trait from The Brandywine Pursuit encounter set and shuffle them together. This is the River deck. Set the River deck near the quest deck. If a Main Current location leaves play without being explored, place it in the River deck discard pile. If the River deck is ever empty, shuffle the River deck discard pile back into the River deck. The echoes of battle still rang in their ears as the heroes gathered themselves. “We have won ourselves a little peace,” one said. “We must deal with this cult in due time, but for now we need rest and counsel. Wolfsbane, let me see that wound. I will clean it, and I have herbs that may ease the hurt.” They debated until the grey light of dawn crept over the river, and then slept as they could. The weather turned foul. Their plan was for a few to escort Drogo safely home, while the rest made for the Mathom House.		
883ab769-d5f1-46ad-ab1a-248e70ce5019	The Brandywine Pursuit 4	883ab769-d5f1-46ad-ab1a-248e70ce5019.B.jpg	multi_sided	Rules	ALeP - The Brandywine Pursuit	1	8f7d3e3f-2d5a-4faa-9e1d-b4e414a2c23a	0.6	The Brandywine Pursuit																	
