databaseId	name	imageUrl	cardBack	type	packName	deckbuilderQuantity	setUuid	numberInPack	encounterSet	unique	sphere	traits	keywords	cost	engagementCost	threat	willpower	attack	defense	hitPoints	questPoints	victoryPoints	cornerText	text	shadow	side
07335e40-61f5-4a5a-b330-57f028d7ea8c	The Hobbit Rules 1	07335e40-61f5-4a5a-b330-57f028d7ea8c.jpg	multi_sided	Rules	ALeP - The Hobbit	1	6be6f7c7-ab86-4fe8-b88e-c86c71eaf43c	0.2	The Hobbit														Page 1/6	Welcome to The Hobbit, an unofficial fan scenario, developed by A Long-extended Party (ALeP). This quest captures the entirety of Bilbo’s adventures in The Hobbit, from the unexpected party at Bag End all the way through the Battle of the Five Armies. Component Overview The Hobbit scenario includes 106 cards, consisting of:  • 3 Rules Cards • 6 Quest Cards  • 1 Hero Card • 1 Player Card  • 2 Contract Cards • 73 Encounter Cards  • 13 Boon Cards • 6 Burden Cards  • 1 Promo Hero Card Expansion Symbol The cards in The Hobbit scenario can be identified by this symbol before each card’s collector number. Estimated Play Time The Hobbit scenario covers most of the major events of the novel of the same name, and is therefore longer than a typical scenario. The estimated play time is approximately 90 + 30[pp] minutes.		
07335e40-61f5-4a5a-b330-57f028d7ea8c	The Hobbit Rules 1	07335e40-61f5-4a5a-b330-57f028d7ea8c.B.jpg	multi_sided	Rules	ALeP - The Hobbit	1	6be6f7c7-ab86-4fe8-b88e-c86c71eaf43c	0.2	The Hobbit																	
73e8548d-8036-4280-b21e-913fa1008486	The Hobbit Rules 2	73e8548d-8036-4280-b21e-913fa1008486.jpg	multi_sided	Rules	ALeP - The Hobbit	1	6be6f7c7-ab86-4fe8-b88e-c86c71eaf43c	0.3	The Hobbit														Page 2/6	Quest Structure The Hobbit, as a story, takes place over a wide geographical area and features many different adventures. In order to capture this in quest form, the scenario takes on a unique structure where each quest stage has its own set of encounter cards (denoted by their Stage X trait). These cards are divided into separate piles during setup. After the first planning phase, the players will reveal the 2-sided Adventure objective, which drives the progression through the quest stages. When the “We Must Away” side of the Adventure objective is revealed, all encounter cards related to the current stage are returned to their pile, and the next stage’s pile is used to create an encounter deck for the next stage (after setting aside any unique cards). The players spend a first round on the new stage, at the end of which the Adventure objective is flipped to its “Waylaid” side, and a Plight objective is revealed. The players then spend a second round at the stage dealing with the Plight objective. At the end of that second round, the Resolution effects will trigger, rewarding you if you have done well at the stage or punishing you if you have not. The Adventure objective is flipped back to “We Must Away”, revealing it and advancing the quest again.		
73e8548d-8036-4280-b21e-913fa1008486	The Hobbit Rules 2	73e8548d-8036-4280-b21e-913fa1008486.B.jpg	multi_sided	Rules	ALeP - The Hobbit	1	6be6f7c7-ab86-4fe8-b88e-c86c71eaf43c	0.3	The Hobbit																	
4d333dbb-40d5-432d-ba4f-c75fc953ecef	The Hobbit Rules 3	4d333dbb-40d5-432d-ba4f-c75fc953ecef.jpg	multi_sided	Rules	ALeP - The Hobbit	1	6be6f7c7-ab86-4fe8-b88e-c86c71eaf43c	0.4	The Hobbit														Page 3/6	Thus, the players will spend 2 rounds each at stages 2, 3 and 4. Stage 5 is resolved entirely during the end of the round and will remove the Adventure objective from the game. The final stage, The Battle of the Five Armies, is played without the time pressure of this objective. Players should prepare for a variety of challenges as they progress, including unique treacheries, locations, and enemies tailored to each stage. Careful planning and adaptation will be key to overcoming the dangers that lie ahead. Resolution Effects The Resolution effect on cards in this scenario is only resolved when a card effect instructs you to do so. The Baggins Sphere The Baggins ([baggins]) sphere on Bilbo Baggins functions the same as in the FFG The Hobbit Saga scenarios. Bilbo Baggins’s pool can be used by the player controlling him to play neutral or [baggins] cards from their hand. While there are no new [baggins] player cards included in this product, players are free to include [baggins] cards from the FFG The Hobbit Saga scenarios in their decks.		
4d333dbb-40d5-432d-ba4f-c75fc953ecef	The Hobbit Rules 3	4d333dbb-40d5-432d-ba4f-c75fc953ecef.B.jpg	multi_sided	Rules	ALeP - The Hobbit	1	6be6f7c7-ab86-4fe8-b88e-c86c71eaf43c	0.4	The Hobbit																	
009ea0c9-58a6-4c56-a9fe-d59321c2a2ce	The Hobbit Rules 4	009ea0c9-58a6-4c56-a9fe-d59321c2a2ce.jpg	multi_sided	Rules	ALeP - The Hobbit	1	6be6f7c7-ab86-4fe8-b88e-c86c71eaf43c	0.5	The Hobbit														Page 4/6	Included Contracts The Hobbit introduces two new contracts: Beyond the Original Bargain, which can be used in any scenario, and Thorin’s Company, which can only be used in the noted scenarios. Boons Area The boons area is a separate game area next to the staging area. Cards in the boons area are in play, but are not controlled by any player. Exhausted cards in the boons area ready at the beginning of each refresh phase. Earning a Boon To “earn” a boon card, add it to the boons area. The Letter B As indicated by the “Terms” objective, the letter B in various card effects in this scenario refers to the current number of boons in the boons area. The players will find that as they collect more boons the difficulty increases, and as they use their boons the difficulty decreases. Instead of this scenario including an easy or hard mode, it offers a challenge: try to win with as many boons as you can! If you win with at least 10 boons in play, you earn the right to start any future scenario with Master Burglar in play. And for those looking for a nightmare-level challenge, try to win with all 13 boons in play!		
009ea0c9-58a6-4c56-a9fe-d59321c2a2ce	The Hobbit Rules 4	009ea0c9-58a6-4c56-a9fe-d59321c2a2ce.B.jpg	multi_sided	Rules	ALeP - The Hobbit	1	6be6f7c7-ab86-4fe8-b88e-c86c71eaf43c	0.5	The Hobbit																	
8b6f4b0c-6e6d-4b17-9ba1-d1d597e32006	The Hobbit Rules 5	8b6f4b0c-6e6d-4b17-9ba1-d1d597e32006.jpg	multi_sided	Rules	ALeP - The Hobbit	1	6be6f7c7-ab86-4fe8-b88e-c86c71eaf43c	0.6	The Hobbit														Page 5/6	FAQ Q: Can you give some examples on how to resolve Riddles in the Dark? Example 1: In a 3 player game, by triggering the Planning Action of Riddles in the Dark, “Wind” is added to the victory display. The first player exhausts Gríma (accents are ignored) and Forest Snare. They lack 2 letters, so they raise their threat by 2. The second player exhausts Windfola, and does not lack any letters. The third player decides not to exhaust any cards, so they raise their threat by 4. Note that you can only exhaust characters or attachments you control. You cannot exhaust contracts, side quests, boons, etc. Example 2: In a 2 player game, by triggering the Planning Action of Riddles in the Dark, “Mountain” is added to the victory display. The first player exhausts Dáin Ironfoot and Miruvor, containing all 8 letters, so they do not raise their threat. The second player exhausts only Nori. Since they lack 5 letters, they raise their threat by 5.		
8b6f4b0c-6e6d-4b17-9ba1-d1d597e32006	The Hobbit Rules 5	8b6f4b0c-6e6d-4b17-9ba1-d1d597e32006.B.jpg	multi_sided	Rules	ALeP - The Hobbit	1	6be6f7c7-ab86-4fe8-b88e-c86c71eaf43c	0.6	The Hobbit																	
01aa8ee1-5c5a-406b-8137-edd25523d2e3	The Hobbit Rules 6	01aa8ee1-5c5a-406b-8137-edd25523d2e3.jpg	multi_sided	Rules	ALeP - The Hobbit	1	6be6f7c7-ab86-4fe8-b88e-c86c71eaf43c	0.7	The Hobbit														Page 6/6	Q: Are there any action windows between revealing cards for Riddles in the Dark? What about while resolving Barrels out of Bond (5A) or Smaug’s Hoard (5B)? A: Riddles in the Dark has a Planning Action which can be triggered at any point during the planning phase. Therefore players are able to play cards and trigger actions between revealing cards. There are no action windows during the resolution of 5A or 5B. Q: During setup, can Master Burglar attach to a Bilbo Baggins hero that has been made into a hero with Messenger of the King?  A: No. Assuming a player has met the requirements, Master Burglar is put into play when starting heroes are put into play, which is before Messenger of the King resolves. Q: Can Master Burglar be included in a deck by a player that has not won The Hobbit with 10 or more boons in play?  A: Yes, any player can include Master Burglar in their deck and play it like any other attachment. Note that a player will not benefit from the starting threat reduction in this case.		
01aa8ee1-5c5a-406b-8137-edd25523d2e3	The Hobbit Rules 6	01aa8ee1-5c5a-406b-8137-edd25523d2e3.B.jpg	multi_sided	Rules	ALeP - The Hobbit	1	6be6f7c7-ab86-4fe8-b88e-c86c71eaf43c	0.7	The Hobbit																	
2570109c-b9ed-4af5-9f26-4cb8712605c9	Beorn	2570109c-b9ed-4af5-9f26-4cb8712605c9.jpg	player	Hero	ALeP - The Hobbit	1	6be6f7c7-ab86-4fe8-b88e-c86c71eaf43c	0.8		1	Tactics	Beorning. Warrior.	Sentinel.	12			0	5	1	10				Cannot have attachments. Immune to player card effects. Beorn does not exhaust to defend.		
ed995b45-2380-4236-8f87-316c268d823e	An Unexpected Party	ed995b45-2380-4236-8f87-316c268d823e.jpg	multi_sided	Quest	ALeP - The Hobbit	1	6be6f7c7-ab86-4fe8-b88e-c86c71eaf43c	1	The Hobbit Quest					1										Setup: Create the boons area (see rules). Set [baggins] Bilbo Baggins, all boons and burdens, and the Adventure objective aside, out of play. Create 5 piles of faceup encounter cards: Stage 2, Stage 3, Stage 4, Stage 5, and Stage 6 by separating the encounter cards by their Stage X trait. Add Terms to the staging area. Remind the players that Thorin’s Company is a valid contract to select for this scenario. Read the Master Burglar player card.		A
ed995b45-2380-4236-8f87-316c268d823e	An Unexpected Party	ed995b45-2380-4236-8f87-316c268d823e.B.jpg	multi_sided	Quest	ALeP - The Hobbit	1	6be6f7c7-ab86-4fe8-b88e-c86c71eaf43c	1	The Hobbit Quest					1							-			When Revealed: The first player may add Without a Hat to the staging area. If they do so, earn Lucky Number (see rules). At the end of the planning phase, the first player takes control of the set-aside Bilbo Baggins. Reveal the set-aside Adventure objective, “We Must Away” side faceup.		B
6236ed6d-5b4e-410c-a06f-da747d688537	Roast Mutton	6236ed6d-5b4e-410c-a06f-da747d688537.jpg	multi_sided	Quest	ALeP - The Hobbit	1	6be6f7c7-ab86-4fe8-b88e-c86c71eaf43c	2	The Hobbit Quest					2										When Revealed: Distribute the 4 set aside copies of Longing for Home as equally as possible among the players. Shuffle the distributed copies in their respective player’s deck.		A
6236ed6d-5b4e-410c-a06f-da747d688537	Roast Mutton	6236ed6d-5b4e-410c-a06f-da747d688537.B.jpg	multi_sided	Quest	ALeP - The Hobbit	1	6be6f7c7-ab86-4fe8-b88e-c86c71eaf43c	2	The Hobbit Quest					2							-			Resolution: If there is at least 6[pp] progress on this stage, earn No Bag Went Over Me. If Tom, Bert, and William is in the victory display, earn Sting.		B
c59ac2af-1789-4852-a1a2-2fa2aa7d5d31	Caverns Dim	c59ac2af-1789-4852-a1a2-2fa2aa7d5d31.jpg	multi_sided	Quest	ALeP - The Hobbit	1	6be6f7c7-ab86-4fe8-b88e-c86c71eaf43c	3	The Hobbit Quest					3										When Revealed: Earn Bilbo’s Magic Ring. Add Riddles in the Dark to the staging area. Shuffle the 7 Riddle cards together to create a Riddle Deck. Do not flip this card over. Forced: At the end of the planning phase, if there are 2 or fewer Riddle cards in the victory display, the players lose the game. If there are 5 Riddle cards in the victory display, earn He that Walks Unseen. Each player may ready up to 5 cards they exhausted for Riddles in the Dark. Remove the Riddle Deck from the game and flip this card over.		A
c59ac2af-1789-4852-a1a2-2fa2aa7d5d31	The Frying Pan and the Fire	c59ac2af-1789-4852-a1a2-2fa2aa7d5d31.B.jpg	multi_sided	Quest	ALeP - The Hobbit	1	6be6f7c7-ab86-4fe8-b88e-c86c71eaf43c	3	The Hobbit Quest					3							-			When Revealed: Add Treetops to the staging area. Resolution: If there is fewer than X progress on this stage, each player must choose: for each character you control, either discard it from play or discard the top 3 cards of your deck. X is twice the number of characters in play. Resolution: Add all Goblin and Warg enemies in play to the Stage 6 pile. The first player may add Two by Two to the staging area to earn Friend of Bears.		B
4837c065-36e7-45c7-ba58-5847a54ae0f9	Leaving the Path	4837c065-36e7-45c7-ba58-5847a54ae0f9.jpg	multi_sided	Quest	ALeP - The Hobbit	1	6be6f7c7-ab86-4fe8-b88e-c86c71eaf43c	4	The Hobbit Quest					4										Characters get –1 hit point for each poison token on them. When Revealed: Each player places 1 poison token on 3 different non-[baggins] characters they control (you may use progress tokens as poison tokens). Each player searches the encounter deck for 1 copy of Old Fat Spider and engages it. Shuffle the encounter deck. Discard cards from the encounter deck until a location is discarded and add it to the staging area.		A
4837c065-36e7-45c7-ba58-5847a54ae0f9	Leaving the Path	4837c065-36e7-45c7-ba58-5847a54ae0f9.B.jpg	multi_sided	Quest	ALeP - The Hobbit	1	6be6f7c7-ab86-4fe8-b88e-c86c71eaf43c	4	The Hobbit Quest					4							-			Characters get –1 hit point for each poison token on them. Forced: After a character defends against or attacks a Spider enemy, place 1 poison token on that character. Resolution: Replace each poison token on a character with a damage token. If there is at least 8[pp] progress on this stage, earn The Web-cutter. If there are fewer than 1[pp] enemies in play, earn The Stinging Fly.		B
157a775b-88d0-42d6-9199-577af91a2518	Barrels out of Bond	157a775b-88d0-42d6-9199-577af91a2518.jpg	multi_sided	Quest	ALeP - The Hobbit	1	6be6f7c7-ab86-4fe8-b88e-c86c71eaf43c	5	The Hobbit Quest					5										When Revealed: Each player distributes 13 barrel tokens among player cards they control (you may use progress tokens as barrel tokens). Discard each non-[baggins] hero that does not have 2 barrel tokens on itself. Discard each ally and player attachment that does not have 1 barrel token on itself. If all characters remaining in play are unique, earn Drowner of Friends. If all attachments remaining in play are non-restricted, earn Barrel-rider. Flip this card over.		A
