databaseId	name	imageUrl	cardBack	type	packName	deckbuilderQuantity	setUuid	numberInPack	encounterSet	unique	sphere	traits	keywords	cost	engagementCost	threat	willpower	attack	defense	hitPoints	questPoints	victoryPoints	cornerText	text	shadow	side	modifiedTimeUtc
1ac02b12-c742-4cbe-adef-8e95421c6232	Legacy of Númenor	1ac02b12-c742-4cbe-adef-8e95421c6232.jpg	player	Event	ALeP - FTCL Pack 1	3	f46e37df-4d8e-4e2d-a0ad-b95e7ed3a6f6	1			Leadership		Doomed 4.	0										Play only if no other copies of Legacy of Númenor have been played this round. Action: Each player may distribute up to 2 resources among heroes they control.			2026-06-02 02:12:25
15747905-e485-4c2a-853f-df726f4239e9	Close Call	15747905-e485-4c2a-853f-df726f4239e9.jpg	player	Event	ALeP - FTCL Pack 1	3	f46e37df-4d8e-4e2d-a0ad-b95e7ed3a6f6	2			Tactics		Doomed X.	0										Play only if no other copies of Close Call have been played this round. Response: Cancel X damage just dealt to a hero.			2026-06-02 02:35:19
c8ff06a3-34b4-42f4-babc-905529ef8a8e	Deep Knowledge	c8ff06a3-34b4-42f4-babc-905529ef8a8e.jpg	player	Event	ALeP - FTCL Pack 1	3	f46e37df-4d8e-4e2d-a0ad-b95e7ed3a6f6	3			Lore		Doomed 2.	0										Play only if no other copies of Deep Knowledge have been played this round. Action: Draw 2 cards. Each other player draws 1 card.			2026-06-02 02:35:19
b33147f4-e8d7-4db9-bfed-a8c941f4f040	Defiant Challenge	b33147f4-e8d7-4db9-bfed-a8c941f4f040.jpg	player	Event	ALeP - FTCL Pack 1	3	f46e37df-4d8e-4e2d-a0ad-b95e7ed3a6f6	4			Spirit		Doomed 2.	0										Play only if no other copies of Defiant Challenge have been played this round. Action: Each player may ready a characer they control.			2026-06-02 02:37:10
c662509c-38dc-4d2e-bf9e-d2d8907213d2	Far-sighted	c662509c-38dc-4d2e-bf9e-d2d8907213d2.jpg	player	Event	ALeP - FTCL Pack 1	3	f46e37df-4d8e-4e2d-a0ad-b95e7ed3a6f6	5			Lore		Doomed 1.	0										Play only if no other copies of Far-sighted have been played this round. Action: Look at the top 5 cards of the encounter deck. Put them back in the same order. (Limit once per round for the group.)			2026-06-02 04:20:08
4c6231c8-db6c-4bc9-bf73-e45d2c82b4c1	Horns! Horns! Horns!	4c6231c8-db6c-4bc9-bf73-e45d2c82b4c1.jpg	player	Event	ALeP - FTCL Pack 1	3	f46e37df-4d8e-4e2d-a0ad-b95e7ed3a6f6	6			Leadership		Doomed 2.	0										Play only if no other copies of Horns! Horns! Horns! have been played this round. Action: Each player may put one ally card into play from their hand. At the end of the phase, shuffle each of those allies that are still in play into their owners’ decks. (Limit once per round for the group.)			2026-06-02 02:38:52
96f8d859-699c-47bb-8c4e-afe91f8f75da	Power of Orthanc	96f8d859-699c-47bb-8c4e-afe91f8f75da.jpg	player	Event	ALeP - FTCL Pack 1	3	f46e37df-4d8e-4e2d-a0ad-b95e7ed3a6f6	7			Spirit	Spell.	Doomed 2.	0										Play only if no other copies of Power of Orthanc have been played this round. Action: Each player may choose and discard a Condition attachment from play. (Limit once per round for the group.)			2025-06-23 19:54:43
2b583019-d513-42a1-a732-4992a4c0a273	Reckless Attack	2b583019-d513-42a1-a732-4992a4c0a273.jpg	player	Event	ALeP - FTCL Pack 1	3	f46e37df-4d8e-4e2d-a0ad-b95e7ed3a6f6	8			Tactics		Doomed 2.	0										Play only if no other copies of Reckless Attack have been played this round. Action: Each player deals 2 damage to an enemy engaged with them. (Limit once per round for the group.)			2026-06-02 04:20:08
0fc7c6ad-8244-44f5-83f8-245f91065166	The Seeing-stone	0fc7c6ad-8244-44f5-83f8-245f91065166.jpg	player	Event	ALeP - FTCL Pack 1	3	f46e37df-4d8e-4e2d-a0ad-b95e7ed3a6f6	9			Neutral		Doomed 1.	0										Play only if no other copies of The Seeing-stone have been played this round. Action: Search your deck for a card with the Doomed keyword and add it to your hand. Shuffle your deck. (Limit once per round for the group.)			2026-06-02 04:00:41
4ea502ea-03ac-444a-8f84-a150686eca88	The Wizard’s Voice	4ea502ea-03ac-444a-8f84-a150686eca88.jpg	player	Event	ALeP - FTCL Pack 1	3	f46e37df-4d8e-4e2d-a0ad-b95e7ed3a6f6	10			Tactics	Spell.	Doomed 3.	0										Play only if no other copies of The Wizard’s Voice have been played this round. Action: Each player chooses 1 enemy engaged with them. Until the end of the phase, each chosen enemy cannot attack the player that chose it. (Limit once per round for the group.)			2026-06-02 04:20:08
b1f68b70-e512-4a9a-be3c-8580ae3c676b	Waters of Nimrodel	b1f68b70-e512-4a9a-be3c-8580ae3c676b.jpg	player	Event	ALeP - FTCL Pack 1	3	f46e37df-4d8e-4e2d-a0ad-b95e7ed3a6f6	11			Lore		Doomed 3.	3										Play only if no other copies of Waters of Nimrodel have been played this round. Action: Heal all damage from each character in play. (Limit once per round for the group.)			2026-06-02 04:20:08
b48d3e11-a1a7-4d5f-8427-c3cc9fd2440d	Glóin	b48d3e11-a1a7-4d5f-8427-c3cc9fd2440d.jpg	player	Hero	ALeP - FTCL Pack 1	1	f46e37df-4d8e-4e2d-a0ad-b95e7ed3a6f6	12		1	Leadership	Dwarf. Noble.		9			2	2	1	4				Response: After Glóin suffers damage, add 1 resource to his resource pool for each point of damage he just suffered (to a maximum of 3 resources per round).			2026-06-02 04:20:08
de22b664-e492-4ac7-bec7-581cf70cd0b1	Faramir	de22b664-e492-4ac7-bec7-581cf70cd0b1.jpg	player	Ally	ALeP - FTCL Pack 1	3	f46e37df-4d8e-4e2d-a0ad-b95e7ed3a6f6	13		1	Leadership	Gondor. Noble. Ranger.		4			2	1	2	3				Action: Exhaust Faramir to choose a player. Each character controlled by that player gets +1 [willpower] until the end of the phase. (Limit once per phase.)			2026-06-02 04:20:08
e36e7d57-5d8a-442e-923a-aa9d44a1d073	Rivendell Minstrel	e36e7d57-5d8a-442e-923a-aa9d44a1d073.jpg	player	Ally	ALeP - FTCL Pack 1	3	f46e37df-4d8e-4e2d-a0ad-b95e7ed3a6f6	14			Lore	Noldor. Minstrel.		3			2	0	0	1				Response: After you play Rivendell Minstrel from your hand, search your deck for 1 Song card and add it to your hand. Shuffle your deck.			2026-06-02 04:20:08
d007d129-d674-40d9-a01c-89c361b7d505	Brand son of Bain	d007d129-d674-40d9-a01c-89c361b7d505.jpg	player	Hero	ALeP - FTCL Pack 1	1	f46e37df-4d8e-4e2d-a0ad-b95e7ed3a6f6	15		1	Tactics	Dale. Noble. Warrior.	Ranged.	10			2	3	2	3				Response: After Brand son of Bain attacks and destroys an enemy engaged with a player, ready one of that player’s characters. (Limit once per phase.)			2026-06-02 02:12:25
14484ab5-ed04-4091-b7fc-b3d01c59a93b	Elfhelm	14484ab5-ed04-4091-b7fc-b3d01c59a93b.jpg	player	Ally	ALeP - FTCL Pack 1	3	f46e37df-4d8e-4e2d-a0ad-b95e7ed3a6f6	16		1	Spirit	Rohan. Warrior.		4			1	2	2	3				While Elfhelm is ready, he gains: Response: After your threat is raised as the result of questing unsuccessfully, or by an encounter or quest card effect, reduce your threat by 1. (Limit once per round.)			2026-06-02 04:17:53
